date,latitude,longitude,wnv_present,tavg,dew_point,precip_total,stn_pressure,avg_speed,year,month,week_of_year,daylight_hours,r_humidity,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_OTHERS
2009-08-25,41.659112,-87.538693,1,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.659112,-87.538693,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.992478,-87.862995,1,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.992478,-87.862995,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.992478,-87.862995,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.974689,-87.890615,1,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.974689,-87.890615,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.957799,-87.930995,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.957799,-87.930995,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.957799,-87.930995,1,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.957799,-87.930995,1,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.957799,-87.930995,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.973845,-87.805059,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.973845,-87.805059,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.973845,-87.805059,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.743402,-87.731435,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.743402,-87.731435,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.743402,-87.731435,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,0,0
2009-08-25,41.947227,-87.671457,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.753411,-87.639817,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.904194,-87.756155,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-25,41.951866,-87.725057,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,1,0,0
2009-08-25,41.951866,-87.725057,0,71.5,61.0,0.0,29.36,8.899999999999999,2009.0,8.0,35.0,13.48,69.50999999999999,0,1,0
2009-08-27,41.896282,-87.655232,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.720848,-87.666014,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.732984,-87.649642,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.944869,-87.832763,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,42.011601,-87.811506,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.801498,-87.763416,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.801498,-87.763416,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.906638,-87.701431,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.868077,-87.666901,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.662014,-87.724608,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.916265,-87.800515,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.846075,-87.716277,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.963976,-87.69181,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.923738,-87.785288,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.94016,-87.794896,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.94016,-87.794896,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.94016,-87.794896,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.903002,-87.688267,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.960616,-87.777189,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.704336,-87.703736,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.800737,-87.71188,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.768388,-87.678649,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.773215,-87.60088,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.773215,-87.60088,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.822536,-87.666343,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.822536,-87.666343,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.766202,-87.562889,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.766202,-87.562889,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.754292,-87.590773,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.673408,-87.599862,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.673408,-87.599862,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.726465,-87.585413,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.678618,-87.559308,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.678618,-87.559308,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.740641,-87.546587,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.740641,-87.546587,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.680946,-87.535198,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.680946,-87.535198,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.659112,-87.538693,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.659112,-87.538693,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,0,0
2009-08-27,41.992478,-87.862995,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.974689,-87.890615,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.974689,-87.890615,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.974689,-87.890615,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.974689,-87.890615,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.974689,-87.890615,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.974689,-87.890615,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.974689,-87.890615,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-08-27,41.957799,-87.930995,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.743402,-87.731435,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.947227,-87.671457,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.904194,-87.756155,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.951866,-87.725057,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,1,0,0
2009-08-27,41.951866,-87.725057,0,64.5,60.5,1.0699999999999998,29.384999999999998,10.35,2009.0,8.0,35.0,13.38,86.86500000000001,0,1,0
2009-09-03,41.891118,-87.654491,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.891118,-87.654491,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.867108,-87.654224,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.867108,-87.654224,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.867108,-87.654224,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,42.01743,-87.687769,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.732984,-87.649642,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.732984,-87.649642,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.732984,-87.649642,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,1
2009-09-03,41.868077,-87.666901,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.662014,-87.724608,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.662014,-87.724608,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.662014,-87.724608,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,1
2009-09-03,41.878114,-87.629798,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.878114,-87.629798,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,1
2009-09-03,41.991429,-87.747113,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.868142,-87.696269,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.94016,-87.794896,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.94016,-87.794896,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.801179,-87.679447,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.801179,-87.679447,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.800737,-87.71188,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.768388,-87.678649,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.768388,-87.678649,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.773215,-87.60088,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.773215,-87.60088,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.773215,-87.60088,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.766202,-87.562889,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.766202,-87.562889,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.821582,-87.627796,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.803423,-87.642984,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.798697,-87.736812,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.798697,-87.736812,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.726465,-87.585413,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.726465,-87.585413,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.678618,-87.559308,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.678618,-87.559308,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.678618,-87.559308,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.740641,-87.546587,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.740641,-87.546587,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.740641,-87.546587,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.680946,-87.535198,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.659112,-87.538693,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.659112,-87.538693,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.974689,-87.890615,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.974689,-87.890615,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.974689,-87.890615,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.974689,-87.890615,1,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.974689,-87.890615,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.974689,-87.890615,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.974689,-87.890615,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,0,0
2009-09-03,41.957799,-87.930995,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.957799,-87.930995,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-03,41.743402,-87.731435,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,1,0,0
2009-09-03,41.743402,-87.731435,0,66.0,54.5,0.0,29.450000000000003,5.95,2009.0,9.0,36.0,13.08,66.44999999999999,0,1,0
2009-09-14,41.95469,-87.800991,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.891118,-87.654491,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.867108,-87.654224,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.867108,-87.654224,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.896282,-87.655232,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.896282,-87.655232,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.921965,-87.632085,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.921965,-87.632085,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.921965,-87.632085,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.720848,-87.666014,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,42.01743,-87.687769,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.907645,-87.760886,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.907645,-87.760886,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.732984,-87.649642,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.944869,-87.832763,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.944869,-87.832763,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.986921,-87.689778,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.986921,-87.689778,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.801498,-87.763416,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.801498,-87.763416,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.906638,-87.701431,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.906638,-87.701431,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,0,0
2009-09-14,41.662014,-87.724608,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.662014,-87.724608,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.662014,-87.724608,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,0,0
2009-09-14,41.932094,-87.700117,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.932094,-87.700117,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.916265,-87.800515,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.916265,-87.800515,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.682587,-87.707973,1,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.682587,-87.707973,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.948167,-87.730698,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.948167,-87.730698,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.963976,-87.69181,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
2009-09-14,41.963976,-87.69181,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,0,1,0
2009-09-14,41.964242,-87.757639,0,71.5,55.5,0.0,29.369999999999997,2.4000000000000004,2009.0,9.0,38.0,12.58,57.06,1,0,0
